date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:58:15	630174/630174	---M--	200	added ('OK')	image/jpeg	etag:%2299d9e-565e0c84df111%22	http://www.misfitvillage.com/wp-content/uploads/2016/08/screen1.jpg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/uploads/2016/08/screen1.jpg	(from http://www.misfitvillage.com/index.php/home/tainted-fate/)
05:58:25	845758/845758	---M--	200	added ('OK')	image/jpeg	etag:%22ce7be-56c1248993a09%22	http://www.misfitvillage.com/wp-content/uploads/2016/08/ss_4e3d618b2c76da53980e8b0b51d28a6b72e66a6d.jpg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/uploads/2016/08/ss_4e3d618b2c76da53980e8b0b51d28a6b72e66a6d.jpg	(from http://www.misfitvillage.com/index.php/home/tainted-fate/)
05:58:34	118082/118082	---M--	200	added ('OK')	image/jpeg	etag:%221cd42-565e0c8838b54%22	http://www.misfitvillage.com/wp-content/uploads/2016/08/screen03-1024x532.jpg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/uploads/2016/08/screen03-1024x532.jpg	(from http://www.misfitvillage.com/index.php/home/tainted-fate/)
05:58:38	496903/496903	---M--	200	added ('OK')	image/jpeg	etag:%2279507-565e0c8760a66%22	http://www.misfitvillage.com/wp-content/uploads/2016/08/screen03.jpg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/uploads/2016/08/screen03.jpg	(from http://www.misfitvillage.com/index.php/home/tainted-fate/)
05:58:40	31938/31938	---M--	200	added ('OK')	image/jpeg	etag:%227cc2-56c124e401d48%22	http://www.misfitvillage.com/wp-content/uploads/2016/08/ss_60546d69336e3f2734b0c09910211abd18765cf3-1024x576.jpg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/uploads/2016/08/ss_60546d69336e3f2734b0c09910211abd18765cf3-1024x576.jpg	(from http://www.misfitvillage.com/index.php/home/tainted-fate/)
05:58:45	1840802/1840802	---M--	200	added ('OK')	image/jpeg	etag:%221c16a2-56d08154b700b%22	http://www.misfitvillage.com/wp-content/uploads/2016/08/4K-Wallpaper2.jpg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/uploads/2016/08/4K-Wallpaper2.jpg	(from http://www.misfitvillage.com/index.php/home/tainted-fate/)
05:58:52	76288/76288	---M--	200	added ('OK')	image/jpeg	etag:%2212a00-565e0c895c72a%22	http://www.misfitvillage.com/wp-content/uploads/2016/08/screen05-1024x530.jpg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/uploads/2016/08/screen05-1024x530.jpg	(from http://www.misfitvillage.com/index.php/home/tainted-fate/)
05:58:55	188717/188717	---M--	200	added ('OK')	image/jpeg	etag:%222e12d-56c124e309ca6%22	http://www.misfitvillage.com/wp-content/uploads/2016/08/ss_60546d69336e3f2734b0c09910211abd18765cf3.jpg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/uploads/2016/08/ss_60546d69336e3f2734b0c09910211abd18765cf3.jpg	(from http://www.misfitvillage.com/index.php/home/tainted-fate/)
05:59:07	84741/84741	---M--	200	added ('OK')	image/jpeg	etag:%2214b05-565e0c8a6ce6a%22	http://www.misfitvillage.com/wp-content/uploads/2016/08/screen06-1-1024x528.jpg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/uploads/2016/08/screen06-1-1024x528.jpg	(from http://www.misfitvillage.com/index.php/home/tainted-fate/)
05:59:20	77197/77197	---M--	200	added ('OK')	image/jpeg	etag:%2212d8d-56c124fa8034f%22	http://www.misfitvillage.com/wp-content/uploads/2016/08/ss_c06a735b8e3e146fe443f8f98bd46ab7cd4d3a59-1024x576.jpg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/uploads/2016/08/ss_c06a735b8e3e146fe443f8f98bd46ab7cd4d3a59-1024x576.jpg	(from http://www.misfitvillage.com/index.php/home/tainted-fate/)
05:59:30	320665/320665	---M--	200	added ('OK')	image/jpeg	etag:%224e499-565e0c88855db%22	http://www.misfitvillage.com/wp-content/uploads/2016/08/screen05.jpg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/uploads/2016/08/screen05.jpg	(from http://www.misfitvillage.com/index.php/home/tainted-fate/)
05:59:30	222/222	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jul%202020%2012:07:50%20GMT	http://www.misfitvillage.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.misfitvillage.com%2Findex.php%2Fhome%2Frobowave%2F	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-json/oembed/1.0/embed.695c9c.delayed	(from http://www.misfitvillage.com/index.php/home/robowave/)
05:59:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Jul%202020%2012:07:51%20GMT	http://www.misfitvillage.com/?p=1976	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/index3f11.html	(from http://www.misfitvillage.com/index.php/home/robowave/)
05:59:31	222/222	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jul%202020%2012:07:51%20GMT	http://www.misfitvillage.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.misfitvillage.com%2Findex.php%2Fhome%2Frobowave%2F&format=xml	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-json/oembed/1.0/embed665b	(from http://www.misfitvillage.com/index.php/home/robowave/)
05:59:41	352034/352034	---M--	200	added ('OK')	image/jpeg	etag:%2255f22-565e0c89a283a%22	http://www.misfitvillage.com/wp-content/uploads/2016/08/screen06-1.jpg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/uploads/2016/08/screen06-1.jpg	(from http://www.misfitvillage.com/index.php/home/tainted-fate/)
05:59:43	8598/8598	---M--	200	added ('OK')	image/jpeg	etag:%222196-53de28b8583ba%22	http://www.misfitvillage.com/wp-content/uploads/2016/09/Screen1-200x200.jpg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/uploads/2016/09/Screen1-200x200.jpg	(from http://www.misfitvillage.com/index.php/home/robowave/)
06:00:17	510517/510517	---M--	200	added ('OK')	image/jpeg	etag:%227ca35-56c124f9751ff%22	http://www.misfitvillage.com/wp-content/uploads/2016/08/ss_c06a735b8e3e146fe443f8f98bd46ab7cd4d3a59.jpg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/uploads/2016/08/ss_c06a735b8e3e146fe443f8f98bd46ab7cd4d3a59.jpg	(from http://www.misfitvillage.com/index.php/home/tainted-fate/)
06:00:19	14212/14212	---M--	200	added ('OK')	image/jpeg	etag:%223784-53de28b8894dc%22	http://www.misfitvillage.com/wp-content/uploads/2016/09/Screen2-200x200.jpg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/uploads/2016/09/Screen2-200x200.jpg	(from http://www.misfitvillage.com/index.php/home/robowave/)
06:00:24	398379/398379	---M--	200	added ('OK')	image/jpeg	etag:%226142b-53b776bac3ca7%22	http://www.misfitvillage.com/wp-content/uploads/2016/09/sb.jpg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/uploads/2016/09/sb.jpg	(from http://www.misfitvillage.com/index.php/home/robowave/)
06:00:26	12210/12210	---M--	200	added ('OK')	image/jpeg	etag:%222fb2-53de28b8ba9e6%22	http://www.misfitvillage.com/wp-content/uploads/2016/09/Screen3-200x200.jpg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/uploads/2016/09/Screen3-200x200.jpg	(from http://www.misfitvillage.com/index.php/home/robowave/)
06:01:45	486190/486190	---M--	200	added ('OK')	image/jpeg	etag:%2276b2e-53de288dadb51%22	http://www.misfitvillage.com/wp-content/uploads/2016/09/Screen4.jpg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/uploads/2016/09/Screen4.jpg	(from http://www.misfitvillage.com/index.php/home/robowave/)
06:01:48	10316/10316	---M--	200	added ('OK')	image/jpeg	etag:%22284c-53de28b8da99a%22	http://www.misfitvillage.com/wp-content/uploads/2016/09/Screen4-200x200.jpg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/uploads/2016/09/Screen4-200x200.jpg	(from http://www.misfitvillage.com/index.php/home/robowave/)
06:02:02	940234/940234	---M--	200	added ('OK')	image/jpeg	etag:%22e58ca-53de284b40998%22	http://www.misfitvillage.com/wp-content/uploads/2016/09/Screen1.jpg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/uploads/2016/09/Screen1.jpg	(from http://www.misfitvillage.com/index.php/home/robowave/)
06:02:04	9954/9954	---M--	200	added ('OK')	image/jpeg	etag:%2226e2-53de28b909b7c%22	http://www.misfitvillage.com/wp-content/uploads/2016/09/screen5-200x200.jpg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/uploads/2016/09/screen5-200x200.jpg	(from http://www.misfitvillage.com/index.php/home/robowave/)
06:02:09	910867/910867	---M--	200	added ('OK')	image/jpeg	etag:%22de613-53de286acbcc5%22	http://www.misfitvillage.com/wp-content/uploads/2016/09/Screen2.jpg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/uploads/2016/09/Screen2.jpg	(from http://www.misfitvillage.com/index.php/home/robowave/)
06:02:11	9882/9882	---M--	200	added ('OK')	image/jpeg	etag:%22269a-53de28b937206%22	http://www.misfitvillage.com/wp-content/uploads/2016/09/Screen6-200x200.jpg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/uploads/2016/09/Screen6-200x200.jpg	(from http://www.misfitvillage.com/index.php/home/robowave/)
06:02:11	7782/7782	---M--	200	added ('OK')	text/css	etag:%221e66-53ae78087de48%22	http://www.misfitvillage.com/wp-content/plugins/shortcodes-ultimate/assets/css/magnific-popup.css?ver=0.9.9	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/plugins/shortcodes-ultimate/assets/css/magnific-popupe2dc.css	(from http://www.misfitvillage.com/index.php/home/robowave/)
06:02:12	11797/11797	---M--	200	added ('OK')	text/css	etag:%222e15-53ae78087de48%22	http://www.misfitvillage.com/wp-content/plugins/shortcodes-ultimate/assets/css/galleries-shortcodes.css?ver=4.9.9	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/plugins/shortcodes-ultimate/assets/css/galleries-shortcodesd87f.css	(from http://www.misfitvillage.com/index.php/home/robowave/)
06:02:16	21020/21020	---M--	200	added ('OK')	application/javascript	etag:%22521c-53ae780895d15%22	http://www.misfitvillage.com/wp-content/plugins/shortcodes-ultimate/assets/js/magnific-popup.js?ver=0.9.9	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/plugins/shortcodes-ultimate/assets/js/magnific-popupe2dc.js	(from http://www.misfitvillage.com/index.php/home/robowave/)
06:02:25	46516/46516	---M--	200	added ('OK')	application/javascript	etag:%22b5b4-53ae780895d15%22	http://www.misfitvillage.com/wp-content/plugins/shortcodes-ultimate/assets/js/swiper.js?ver=2.6.1	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/plugins/shortcodes-ultimate/assets/js/swiperc141.js	(from http://www.misfitvillage.com/index.php/home/robowave/)
06:02:27	3064/3064	---M--	200	added ('OK')	application/javascript	etag:%22bf8-53ae78089592d%22	http://www.misfitvillage.com/wp-content/plugins/shortcodes-ultimate/assets/js/galleries-shortcodes.js?ver=4.9.9	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/plugins/shortcodes-ultimate/assets/js/galleries-shortcodesd87f.js	(from http://www.misfitvillage.com/index.php/home/robowave/)
06:02:57	322259/322259	---M--	200	added ('OK')	image/jpeg	etag:%224ead3-53de28aae670e%22	http://www.misfitvillage.com/wp-content/uploads/2016/09/Screen6.jpg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/uploads/2016/09/Screen6.jpg	(from http://www.misfitvillage.com/index.php/home/robowave/)
06:02:57	222/222	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jul%202020%2012:11:18%20GMT	http://www.misfitvillage.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.misfitvillage.com%2Findex.php%2Ffellow-developer-stole-steam-game%2F	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-json/oembed/1.0/embed.7de40f.delayed	(from http://www.misfitvillage.com/index.php/fellow-developer-stole-steam-game/)
06:02:59	5837/5837	---M--	200	added ('OK')	application/rss+xml	etag:%229fefe729284b996c397a174e27e0b667%22	http://www.misfitvillage.com/index.php/fellow-developer-stole-steam-game/feed/	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/index.php/fellow-developer-stole-steam-game/feed/index.html	(from http://www.misfitvillage.com/index.php/fellow-developer-stole-steam-game/)
06:02:59	222/222	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jul%202020%2012:11:19%20GMT	http://www.misfitvillage.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.misfitvillage.com%2Findex.php%2Ffellow-developer-stole-steam-game%2F&format=xml	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-json/oembed/1.0/embed6d5c	(from http://www.misfitvillage.com/index.php/fellow-developer-stole-steam-game/)
06:02:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Jul%202020%2012:11:19%20GMT	http://www.misfitvillage.com/?p=1997	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/index427f.html	(from http://www.misfitvillage.com/index.php/fellow-developer-stole-steam-game/)
06:03:09	1057826/1057826	---M--	200	added ('OK')	image/jpeg	etag:%22102422-53de2880f303f%22	http://www.misfitvillage.com/wp-content/uploads/2016/09/Screen3.jpg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/uploads/2016/09/Screen3.jpg	(from http://www.misfitvillage.com/index.php/home/robowave/)
06:03:13	21831/21831	---M--	200	added ('OK')	image/jpeg	etag:%22v5ec%22	https://3.bp.blogspot.com/-IImxOu_hpY4/WP269Zp-lDI/AAAAAAAABew/Sfz-NGlatFEnXfQselH5mjX20965N620QCPcB/s320/agreement.jpg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/3.bp.blogspot.com/-IImxOu_hpY4/WP269Zp-lDI/AAAAAAAABew/Sfz-NGlatFEnXfQselH5mjX20965N620QCPcB/s320/agreement.jpg	(from http://www.misfitvillage.com/index.php/fellow-developer-stole-steam-game/)
06:03:30	414343/414343	---M--	200	added ('OK')	image/jpeg	etag:%2265287-53b7772b97e78%22	http://www.misfitvillage.com/wp-content/uploads/2016/09/sb2.jpg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/uploads/2016/09/sb2.jpg	(from http://www.misfitvillage.com/index.php/fellow-developer-stole-steam-game/)
06:03:47	786111/786111	---M--	200	added ('OK')	image/jpeg	etag:%22bfebf-53de28a03f3a4%22	http://www.misfitvillage.com/wp-content/uploads/2016/09/screen5.jpg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/uploads/2016/09/screen5.jpg	(from http://www.misfitvillage.com/index.php/home/robowave/)
06:03:47	413206/413206	---M--	200	added ('OK')	image/jpeg	etag:%22v5ec%22	https://3.bp.blogspot.com/-IImxOu_hpY4/WP269Zp-lDI/AAAAAAAABew/Sfz-NGlatFEnXfQselH5mjX20965N620QCPcB/s1600/agreement.jpg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/3.bp.blogspot.com/-IImxOu_hpY4/WP269Zp-lDI/AAAAAAAABew/Sfz-NGlatFEnXfQselH5mjX20965N620QCPcB/s1600/agreement.jpg	(from http://www.misfitvillage.com/index.php/fellow-developer-stole-steam-game/)
06:03:47	381023/381023	---M--	200	added ('OK')	image/jpeg	etag:%22v5ec%22	https://1.bp.blogspot.com/-2--MwwOEu5o/WP26-yxirLI/AAAAAAAABew/tHKYF6nJCbkEwm9EWH8at4oP9dEZdfNnQCPcB/s1600/wdawerr.jpg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/1.bp.blogspot.com/-2--MwwOEu5o/WP26-yxirLI/AAAAAAAABew/tHKYF6nJCbkEwm9EWH8at4oP9dEZdfNnQCPcB/s1600/wdawerr.jpg	(from http://www.misfitvillage.com/index.php/fellow-developer-stole-steam-game/)
06:03:47	327672/327672	---M--	200	added ('OK')	image/jpeg	etag:%22v5ec%22	https://2.bp.blogspot.com/-PBpWfbeiVD4/WP26-Pys-0I/AAAAAAAABew/bz1pTB9Z5YcuAX2rOUIJS9iNX40NFqLpACPcB/s1600/MladenPayment_March2015.jpg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/2.bp.blogspot.com/-PBpWfbeiVD4/WP26-Pys-0I/AAAAAAAABew/bz1pTB9Z5YcuAX2rOUIJS9iNX40NFqLpACPcB/s1/MladenPayment_March2015	(from http://www.misfitvillage.com/index.php/fellow-developer-stole-steam-game/)
06:03:47	13981/13981	---M--	200	added ('OK')	image/jpeg	etag:%22v5ec%22	https://1.bp.blogspot.com/-2--MwwOEu5o/WP26-yxirLI/AAAAAAAABew/tHKYF6nJCbkEwm9EWH8at4oP9dEZdfNnQCPcB/s320/wdawerr.jpg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/1.bp.blogspot.com/-2--MwwOEu5o/WP26-yxirLI/AAAAAAAABew/tHKYF6nJCbkEwm9EWH8at4oP9dEZdfNnQCPcB/s320/wdawerr.jpg	(from http://www.misfitvillage.com/index.php/fellow-developer-stole-steam-game/)
06:03:47	20710/20710	---M--	200	added ('OK')	image/jpeg	etag:%22v5ec%22	https://2.bp.blogspot.com/-PBpWfbeiVD4/WP26-Pys-0I/AAAAAAAABew/bz1pTB9Z5YcuAX2rOUIJS9iNX40NFqLpACPcB/s320/MladenPayment_March2015.jpg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/2.bp.blogspot.com/-PBpWfbeiVD4/WP26-Pys-0I/AAAAAAAABew/bz1pTB9Z5YcuAX2rOUIJS9iNX40NFqLpACPcB/s3/MladenPayment_March2015	(from http://www.misfitvillage.com/index.php/fellow-developer-stole-steam-game/)
06:03:49	2796/2796	---M--	200	added ('OK')	text/html	date:Thu,%2016%20Jul%202020%2012:12:08%20GMT	http://www.misfitvillage.com/wp-login.php	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-login.html	(from http://www.misfitvillage.com/index.php/fellow-developer-stole-steam-game/)
06:03:50	18352/18352	---M--	200	added ('OK')	image/jpeg	etag:%22v624%22	https://2.bp.blogspot.com/-Y2edM2OzwUs/WSGPc_OEacI/AAAAAAAABiI/RFtSLK5ZUgw0YPKI5q3kXPtqyMimPMjxwCLcB/s320/1-_Wr7RMqbKDKNTC7gHym3Aw.jpeg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/2.bp.blogspot.com/-Y2edM2OzwUs/WSGPc_OEacI/AAAAAAAABiI/RFtSLK5ZUgw0YPKI5q3kXPtqyMimPMjxwCLcB/s3/1-_Wr7RMqbKDKNTC7gHym3A	(from http://www.misfitvillage.com/index.php/fellow-developer-stole-steam-game/)
06:03:52	700/700	---M--	200	added ('OK')	application/javascript	etag:%222bc-53d28c680dcc5%22	http://www.misfitvillage.com/wp-content/plugins/akismet/_inc/form.js?ver=3.2	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/plugins/akismet/_inc/formcf1b.js	(from http://www.misfitvillage.com/index.php/fellow-developer-stole-steam-game/)
06:03:56	19823/19823	---M--	200	added ('OK')	image/jpeg	etag:%22v624%22	https://1.bp.blogspot.com/-wzAwIE6YVOs/WSGPnUIHkKI/AAAAAAAABiM/6JzrnQ_JvPg_dHMbvJGkKlLqIoBkf7LlACLcB/s320/1-NiRRQsI50ZJxH_8N7--Nqg.jpeg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/1.bp.blogspot.com/-wzAwIE6YVOs/WSGPnUIHkKI/AAAAAAAABiM/6JzrnQ_JvPg_dHMbvJGkKlLqIoBkf7LlACLcB/s3/1-NiRRQsI50ZJxH_8N7--Nq	(from http://www.misfitvillage.com/index.php/fellow-developer-stole-steam-game/)
06:03:58	85341/85341	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Jul%202020%2012:12:12%20GMT	http://www.misfitvillage.com/index.php/fellow-developer-stole-steam-game/?replytocom=6	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/index.php/fellow-developer-stole-steam-game/index267f.html	(from http://www.misfitvillage.com/index.php/fellow-developer-stole-steam-game/)
06:04:02	85339/85339	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Jul%202020%2012:12:17%20GMT	http://www.misfitvillage.com/index.php/fellow-developer-stole-steam-game/?replytocom=16	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/index.php/fellow-developer-stole-steam-game/index6f0d.html	(from http://www.misfitvillage.com/index.php/fellow-developer-stole-steam-game/)
